cod,provincia,nome,alt,data,insolacao,lat,lon
1082,BIZKAIA,BILBAO AEROPUERTO,42,2025-12-08,"6,6",43.29805555555556,-2.906388888888889
1082,BIZKAIA,BILBAO AEROPUERTO,42,2025-12-09,"0,6",43.29805555555556,-2.906388888888889
1082,BIZKAIA,BILBAO AEROPUERTO,42,2025-12-10,"0,0",43.29805555555556,-2.906388888888889
1082,BIZKAIA,BILBAO AEROPUERTO,42,2025-12-11,"7,2",43.29805555555556,-2.906388888888889
1082,BIZKAIA,BILBAO AEROPUERTO,42,2025-12-12,"0,2",43.29805555555556,-2.906388888888889
1082,BIZKAIA,BILBAO AEROPUERTO,42,2025-12-13,"7,3",43.29805555555556,-2.906388888888889
1082,BIZKAIA,BILBAO AEROPUERTO,42,2025-12-14,"8,2",43.29805555555556,-2.906388888888889
1082,BIZKAIA,BILBAO AEROPUERTO,42,2025-12-15 00:00:00,"6,6",43.29805555555556,-2.906388888888889
1082,BIZKAIA,BILBAO AEROPUERTO,42,2025-12-16 00:00:00,"0,0",43.29805555555556,-2.906388888888889
1082,BIZKAIA,BILBAO AEROPUERTO,42,2025-12-17 00:00:00,"6,0",43.29805555555556,-2.906388888888889
1082,BIZKAIA,BILBAO AEROPUERTO,42,2025-12-18 00:00:00,"4,9",43.29805555555556,-2.906388888888889
1082,BIZKAIA,BILBAO AEROPUERTO,42,2025-12-19 00:00:00,"0,0",43.29805555555556,-2.906388888888889
1082,BIZKAIA,BILBAO AEROPUERTO,42,2025-12-20 00:00:00,"1,4",43.29805555555556,-2.906388888888889
1082,BIZKAIA,BILBAO AEROPUERTO,42,2025-12-21 00:00:00,"0,2",43.29805555555556,-2.906388888888889
1082,BIZKAIA,BILBAO AEROPUERTO,42,2025-12-22 00:00:00,"0,4",43.29805555555556,-2.906388888888889
1082,BIZKAIA,BILBAO AEROPUERTO,42,2025-12-23 00:00:00,"1,8",43.29805555555556,-2.906388888888889
1082,BIZKAIA,BILBAO AEROPUERTO,42,2025-12-24 00:00:00,"0,0",43.29805555555556,-2.906388888888889
1082,BIZKAIA,BILBAO AEROPUERTO,42,2025-12-25 00:00:00,"4,7",43.29805555555556,-2.906388888888889
1082,BIZKAIA,BILBAO AEROPUERTO,42,2025-12-26 00:00:00,"2,2",43.29805555555556,-2.906388888888889
1082,BIZKAIA,BILBAO AEROPUERTO,42,2025-12-27 00:00:00,"2,3",43.29805555555556,-2.906388888888889
1082,BIZKAIA,BILBAO AEROPUERTO,42,2025-12-28 00:00:00,"7,7",43.29805555555556,-2.906388888888889
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-29 00:00:00,"8,2",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-30 00:00:00,"0,0",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-31 00:00:00,"2,0",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-01,"4,2",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-02,"6,9",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-03,"0,3",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-04,"0,1",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-05,"1,2",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-06,"1,5",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-07,"4,3",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-08,"6,2",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-09,"0,2",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-10,"0,0",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-11,"5,7",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-12,"0,2",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-13,"6,8",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-14,"7,4",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-15 00:00:00,"3,2",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-16 00:00:00,"0,0",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-17 00:00:00,"3,7",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-18 00:00:00,"2,5",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-19 00:00:00,"0,0",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-20 00:00:00,"3,9",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-21 00:00:00,"1,6",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-22 00:00:00,"0,9",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-23 00:00:00,"4,1",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-24 00:00:00,"0,0",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-25 00:00:00,"5,9",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-26 00:00:00,"0,6",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-27 00:00:00,"6,8",43.42861111111111,-3.8313888888888887
1109X,CANTABRIA,SANTANDER AEROPUERTO,3,2025-12-28 00:00:00,"8,1",43.42861111111111,-3.8313888888888887
1111X,CANTABRIA,SANTANDER,51,2025-12-29 00:00:00,"8,1",43.49111111111111,-3.8005555555555555
1111X,CANTABRIA,SANTANDER,51,2025-12-30 00:00:00,"0,0",43.49111111111111,-3.8005555555555555
1111X,CANTABRIA,SANTANDER,51,2025-12-31 00:00:00,"1,4",43.49111111111111,-3.8005555555555555
1111X,CANTABRIA,SANTANDER,51,2025-12-01,"5,4",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-02,"6,4",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-03,"0,1",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-04,"0,4",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-05,"1,1",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-06,"2,5",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-07,"5,1",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-08,"6,7",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-09,"0,1",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-10,"0,0",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-11,"6,7",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-12,"0,0",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-13,"7,4",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-14,"8,0",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-15 00:00:00,"5,5",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-16 00:00:00,"0,0",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-17 00:00:00,"4,0",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-18 00:00:00,"3,2",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-19 00:00:00,"0,0",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-20 00:00:00,"4,4",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-21 00:00:00,"1,4",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-22 00:00:00,"1,2",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-23 00:00:00,"3,5",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-24 00:00:00,"0,0",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-25 00:00:00,"5,6",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-26 00:00:00,"1,4",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-27 00:00:00,"7,8",43.49111111111111,-3.800555555555556
1111X,CANTABRIA,SANTANDER,51,2025-12-28 00:00:00,"8,0",43.49111111111111,-3.800555555555556
1183X,ASTURIAS,LLANES,10,2025-12-29 00:00:00,"4,9",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-30 00:00:00,"0,0",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-31 00:00:00,"0,2",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-01,"3,2",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-02,"4,2",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-03,"3,3",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-04,"0,0",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-05,"0,5",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-06,"1,2",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-07,"1,8",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-08,"4,8",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-09,"0,0",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-11,"3,5",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-12,"0,0",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-13,"1,8",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-14,"4,8",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-15 00:00:00,"1,6",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-16 00:00:00,"0,0",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-17 00:00:00,"2,4",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-18 00:00:00,"1,6",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-19 00:00:00,"0,0",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-20 00:00:00,"2,0",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-21 00:00:00,"3,0",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-22 00:00:00,"4,0",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-23 00:00:00,"1,4",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-24 00:00:00,"0,0",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-25 00:00:00,"1,6",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-26 00:00:00,"3,8",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-27 00:00:00,"4,4",43.42027777777778,-4.748055555555555
1183X,ASTURIAS,LLANES,10,2025-12-28 00:00:00,"4,9",43.42027777777778,-4.748055555555555
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-31 00:00:00,"4,0",43.52305555555555,-5.621111111111111
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-02,"6,8",43.52305555555555,-5.621111111111111
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-03,"2,5",43.52305555555555,-5.621111111111111
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-04,"0,0",43.52305555555555,-5.621111111111111
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-05,"1,1",43.52305555555555,-5.621111111111111
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-06,"5,2",43.52305555555555,-5.621111111111111
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-07,"4,1",43.52305555555555,-5.621111111111111
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-08,"5,9",43.52305555555555,-5.621111111111111
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-09,"0,0",43.52305555555555,-5.621111111111111
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-10,"3,3",43.52305555555555,-5.621111111111111
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-11,"6,1",43.52305555555555,-5.621111111111111
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-12,"0,0",43.52305555555555,-5.621111111111111
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-13,"5,1",43.52305555555555,-5.621111111111111
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-14,"7,1",43.52305555555555,-5.621111111111111
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-16 00:00:00,"0,0",43.52305555555555,-5.621111111111111
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-17 00:00:00,"2,2",43.52305555555555,-5.621111111111111
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-18 00:00:00,"0,0",43.52305555555555,-5.621111111111111
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-19 00:00:00,"0,0",43.52305555555555,-5.621111111111111
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-20 00:00:00,"2,5",43.52305555555555,-5.621111111111111
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-23 00:00:00,"0,6",43.52305555555555,-5.621111111111111
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-25 00:00:00,"4,1",43.52305555555555,-5.621111111111111
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-26 00:00:00,"7,1",43.52305555555555,-5.621111111111111
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-27 00:00:00,"7,1",43.52305555555555,-5.621111111111111
1207U,ASTURIAS,"GIJÓN, CAMPUS",26,2025-12-28 00:00:00,"7,2",43.52305555555555,-5.621111111111111
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-29 00:00:00,"5,2",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-30 00:00:00,"3,9",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-31 00:00:00,"1,2",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-01,"3,2",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-02,"6,6",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-03,"2,3",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-04,"0,0",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-05,"0,8",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-06,"4,0",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-07,"5,1",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-08,"5,0",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-09,"0,0",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-10,"4,4",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-11,"5,5",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-12,"0,0",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-13,"6,5",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-14,"7,4",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-15 00:00:00,"0,2",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-16 00:00:00,"0,0",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-17 00:00:00,"1,2",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-18 00:00:00,"0,2",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-19 00:00:00,"0,4",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-20 00:00:00,"2,3",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-21 00:00:00,"6,5",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-22 00:00:00,"5,7",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-23 00:00:00,"0,2",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-24 00:00:00,"0,0",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-25 00:00:00,"4,4",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-26 00:00:00,"8,5",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-27 00:00:00,"8,1",43.566944444444445,-6.0441666666666665
1212E,ASTURIAS,ASTURIAS AEROPUERTO,127,2025-12-28 00:00:00,"8,4",43.566944444444445,-6.0441666666666665
1249X,ASTURIAS,OVIEDO,334,2025-12-02,"6,6",43.35333333333333,-5.87388888888889
1249X,ASTURIAS,OVIEDO,334,2025-12-03,"2,3",43.35333333333333,-5.87388888888889
1249X,ASTURIAS,OVIEDO,334,2025-12-05,"0,6",43.35333333333333,-5.87388888888889
1249X,ASTURIAS,OVIEDO,334,2025-12-09,"0,7",43.35333333333333,-5.87388888888889
1249X,ASTURIAS,OVIEDO,334,2025-12-12,"0,0",43.35333333333333,-5.87388888888889
1249X,ASTURIAS,OVIEDO,334,2025-12-15 00:00:00,"0,1",43.35333333333333,-5.87388888888889
1249X,ASTURIAS,OVIEDO,334,2025-12-16 00:00:00,"0,0",43.35333333333333,-5.87388888888889
1249X,ASTURIAS,OVIEDO,334,2025-12-17 00:00:00,"1,7",43.35333333333333,-5.87388888888889
1249X,ASTURIAS,OVIEDO,334,2025-12-18 00:00:00,"0,3",43.35333333333333,-5.87388888888889
1249X,ASTURIAS,OVIEDO,334,2025-12-19 00:00:00,"0,0",43.35333333333333,-5.87388888888889
1249X,ASTURIAS,OVIEDO,334,2025-12-22 00:00:00,"6,3",43.35333333333333,-5.87388888888889
1249X,ASTURIAS,OVIEDO,334,2025-12-23 00:00:00,"0,0",43.35333333333333,-5.87388888888889
1249X,ASTURIAS,OVIEDO,334,2025-12-24 00:00:00,"0,0",43.35333333333333,-5.87388888888889
1283U,ASTURIAS,CABO BUSTO,60,2025-12-29 00:00:00,"6,7",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-30 00:00:00,"5,4",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-31 00:00:00,"3,3",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-01,"3,5",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-02,"4,6",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-03,"1,2",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-04,"0,0",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-05,"1,7",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-06,"3,6",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-07,"4,3",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-08,"2,7",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-09,"0,5",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-10,"6,3",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-11,"5,6",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-12,"0,0",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-13,"7,8",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-14,"8,1",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-15 00:00:00,"0,0",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-16 00:00:00,"0,0",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-17 00:00:00,"0,5",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-18 00:00:00,"0,0",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-19 00:00:00,"0,4",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-20 00:00:00,"2,3",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-21 00:00:00,"5,3",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-22 00:00:00,"5,7",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-23 00:00:00,"3,7",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-24 00:00:00,"0,0",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-25 00:00:00,"4,4",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-26 00:00:00,"8,1",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-27 00:00:00,"8,1",43.56916666666667,-6.47
1283U,ASTURIAS,CABO BUSTO,60,2025-12-28 00:00:00,"8,1",43.56916666666667,-6.47
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-29 00:00:00,"6,1",43.78611111111111,-7.6850000000000005
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-30 00:00:00,"8,0",43.78611111111111,-7.6850000000000005
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-31 00:00:00,"1,4",43.78611111111111,-7.6850000000000005
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-01,"3,9",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-02,"3,5",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-03,"1,7",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-04,"0,0",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-05,"0,1",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-06,"5,3",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-07,"2,3",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-08,"0,9",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-09,"2,7",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-10,"7,6",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-11,"0,4",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-12,"0,3",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-13,"3,5",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-14,"7,8",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-15 00:00:00,"0,0",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-16 00:00:00,"0,4",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-17 00:00:00,"0,2",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-18 00:00:00,"0,1",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-19 00:00:00,"5,2",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-20 00:00:00,"2,1",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-21 00:00:00,"0,8",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-22 00:00:00,"3,0",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-23 00:00:00,"3,0",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-24 00:00:00,"0,0",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-25 00:00:00,"4,1",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-26 00:00:00,"5,2",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-27 00:00:00,"7,6",43.78611111111111,-7.685
1351,A CORUÑA,ESTACA DE BARES,90,2025-12-28 00:00:00,"6,6",43.78611111111111,-7.685
1387,A CORUÑA,A CORUÑA,57,2025-12-29 00:00:00,"8,0",43.365833333333335,-8.421388888888888
1387,A CORUÑA,A CORUÑA,57,2025-12-30 00:00:00,"8,3",43.365833333333335,-8.421388888888888
1387,A CORUÑA,A CORUÑA,57,2025-12-31 00:00:00,"8,4",43.365833333333335,-8.421388888888888
1387,A CORUÑA,A CORUÑA,57,2025-12-01,"3,3",43.365833333333335,-8.421388888888888
